"","dataid","clusterid","block","Nhh","Nlt18","Ncomp","momage","momheight","momeduy","dadeduy","dadagri","landacre","hfias","hfiacat","tubewell","watmin","storewat","treatwat","latown","latslab","latseal","latfeces","potty","humfeces","humfecesch","hwsw","hwss","hwsws","roof","walls","floor","cement","elec","asset_radio","asset_tvbw","asset_tvcol","asset_refrig","asset_bike","asset_moto","asset_sewmach","asset_phone","asset_tv","asset_wardrobe","asset_table","asset_chair","asset_clock","asset_khat","asset_chouki","asset_mobile","n_asset_mobile","hwcat"
"1835","51505","515",30,4,2,16,24,141.5,1,1,0,0.02,9,"Severely Food Insecure",0,0,0,0,0,NA,NA,NA,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,1,1,1
"1836","51506","515",30,2,0,8,21,NA,6,10,1,0.1,0,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,NA,1,0,1,1,2
"1837","51507","515",30,5,1,5,23,156.4,12,10,0,0.5,0,"Food Secure",0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,4,2
"1838","51508","515",30,5,3,13,27,156.3,0,0,0,0.05,4,"Moderately Food Insecure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,1,1,1
"1839","51601","516",30,6,2,6,23,156.3,7,7,0,0.05,1,"Mildly Food Insecure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,2,1
"1840","51602","516",30,3,1,8,22,152.05,7,7,0,0.1,4,"Moderately Food Insecure",1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1
"1841","51603","516",30,5,2,21,25,154.7,10,12,0,0.02,5,"Moderately Food Insecure",1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,1,1,1
"1842","51604","516",30,5,2,10,30,148.9,3,0,1,0.2,8,"Moderately Food Insecure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,NA,1,1,1,1,1
"1843","51605","516",30,4,1,14,22,150.6,5,2,0,0.03,0,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,1,1,1
"1844","51606","516",30,6,0,6,20,148.25,5,0,0,0.15,0,"Food Secure",1,2,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2,1
"1845","51607","516",30,7,5,7,32,150,0,0,1,0.2,2,"Moderately Food Insecure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1
"1846","51608","516",30,7,5,7,35,149,0,5,1,0.12,4,"Moderately Food Insecure",1,0,0,0,0,NA,NA,NA,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1
"1847","51701","517",30,8,3,28,19,NA,5,8,0,0.6,0,"Food Secure",1,0,1,0,1,1,NA,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,1,2,1
"1848","51702","517",30,7,3,7,24,150.2,4,5,0,0.11,1,"Mildly Food Insecure",1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,1,2,1
"1849","51703","517",30,4,2,15,35,NA,5,5,1,0.1,0,"Food Secure",1,0,0,0,0,0,NA,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,1
"1850","51704","517",30,7,2,29,22,146.25,12,12,0,0.8,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,NA,1,1,1,4,2
"1851","51705","517",30,3,1,3,28,144.9,9,13,0,0.11,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
"1852","51706","517",30,4,2,12,25,160.35,4,0,0,0.05,1,"Mildly Food Insecure",1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,NA,1,0,1,1,2
"1853","51707","517",30,2,1,7,17,NA,3,3,0,0.07,0,"Food Secure",1,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,0,0,1
"1854","51708","517",30,3,1,7,21,154.55,5,0,0,0.07,1,"Food Secure",1,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,0,0,1
"1855","51801","518",30,5,0,10,19,144.6,0,5,0,0.03,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,1,1,1
"1856","51802","518",30,4,2,11,28,142.3,5,4,0,0.06,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,1
"1857","51803","518",30,2,0,8,18,153.65,5,5,0,0.03,0,"Food Secure",1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,1,1
"1858","51804","518",30,5,3,5,28,145.6,7,5,0,0.04,0,"Food Secure",0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2
"1859","51805","518",30,2,0,9,20,145.4,5,0,0,0.01,6,"Moderately Food Insecure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,1,1,1
"1860","51806","518",30,6,2,6,25,147.9,7,8,0,0.05,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,NA,0,1,1,1,2
"1861","51807","518",30,7,2,24,22,146.15,10,10,0,0.18,0,"Food Secure",0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,1,4,1
"1862","51808","518",30,5,2,15,26,145.45,3,0,1,0.02,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
"1863","51901","519",30,4,2,8,28,147.75,5,0,0,0.09,5,"Mildly Food Insecure",0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,2
"1864","51902","519",30,4,2,19,26,160.1,6,0,1,0.05,0,"Food Secure",1,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
"1865","51903","519",30,5,1,21,22,151.4,9,5,0,0.15,0,"Food Secure",1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,2,1
"1866","51904","519",30,9,3,9,21,150.95,5,3,1,0.15,0,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,NA,1,1,1,3,1
"1867","51905","519",30,5,2,15,16,151.3,6,9,1,0.5,0,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,1,2,2
"1868","51906","519",30,5,3,17,28,157.35,9,5,1,0.04,6,"Moderately Food Insecure",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,1,1,1
"1869","51907","519",30,4,0,17,26,147.55,6,4,0,0.04,6,"Moderately Food Insecure",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,NA,1,0,1,1,1
"1870","51908","519",30,4,2,15,20,NA,0,0,1,0.03,0,"Food Secure",1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,NA,1,0,0,0,1
"1871","52001","520",31,5,3,7,38,159.2,5,5,1,0.02,5,"Moderately Food Insecure",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,1,1,1
"1872","52002","520",31,5,1,18,33,145.35,0,0,0,0.03,9,"Moderately Food Insecure",1,0,0,0,1,1,NA,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,NA,1,1,1,1,1
"1873","52003","520",31,3,1,12,25,151.3,1,0,0,0.03,0,"Food Secure",1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1
"1874","52004","520",31,3,1,12,24,145.95,8,5,1,0.2,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,0,1,1,1
"1875","52005","520",31,7,0,13,19,156.4,9,9,1,0.2,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,1,3,1
"1876","52006","520",31,4,2,21,30,153.9,12,10,1,0.1,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,NA,1,1,0,0,2
"1877","52007","520",31,6,2,6,19,145.5,4,8,1,0.02,0,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2
"1878","52008","520",31,4,2,10,32,NA,2,0,1,0.07,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,1,1,1,1,1
"1879","52101","521",31,4,2,16,32,151.3,4,0,1,0.1,9,"Moderately Food Insecure",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,NA,1,0,1,2,1
"1880","52102","521",31,2,0,4,24,148.45,0,5,0,0.06,10,"Moderately Food Insecure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,1
"1881","52103","521",31,3,1,13,26,151.3,5,0,0,0.03,5,"Moderately Food Insecure",1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,2,1
"1882","52104","521",31,7,3,17,32,150.95,1,0,1,0.1,4,"Mildly Food Insecure",1,0,0,0,0,0,NA,NA,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2
"1883","52105","521",31,2,0,25,20,NA,6,5,0,NA,0,"Food Secure",1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,1
"1884","52107","521",31,7,4,7,38,153.95,0,0,1,0.05,7,"Moderately Food Insecure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1
"1885","52108","521",31,6,3,9,20,150.75,5,9,0,0.1,12,"Severely Food Insecure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
"1886","52201","522",31,3,1,17,25,153.3,6,7,0,0.07,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,1,1,1
"1887","52202","522",31,5,3,27,32,140.9,0,0,0,0.02,6,"Moderately Food Insecure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,1,2,1
"1888","52203","522",31,6,4,30,26,156.15,9,9,0,0.2,9,"Severely Food Insecure",1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,NA,1,1,1,2,1
"1889","52204","522",31,5,3,21,30,146.6,8,0,0,0.04,2,"Moderately Food Insecure",0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,1,1,1
"1890","52205","522",31,4,2,21,26,146.6,8,0,0,0.03,0,"Food Secure",1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,1,1,1
"1891","52206","522",31,4,0,30,20,151.4,7,9,0,0.1,13,"Severely Food Insecure",1,1,0,0,0,NA,NA,NA,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,0,1,1,1
"1892","52207","522",31,5,2,18,40,140.6,0,0,1,0.07,0,"Food Secure",0,2,1,0,0,NA,NA,NA,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,0,0,1
"1893","52208","522",31,5,2,18,35,144.5,0,2,0,0.07,5,"Moderately Food Insecure",1,4,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,1,0,0,1
"1894","52301","523",31,3,1,11,24,152.9,5,5,1,0.02,7,"Moderately Food Insecure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,2,1
"1895","52302","523",31,5,2,9,32,151.5,7,0,1,0.08,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,1,1,1
"1896","52303","523",31,9,2,17,19,148.55,5,0,0,0.1,0,"Food Secure",1,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,NA
"1897","52304","523",31,2,0,7,19,156.55,7,0,1,0.13,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,1
"1898","52305","523",31,3,1,27,23,148.65,10,10,0,0.05,0,"Food Secure",1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,1,1,1
"1899","52306","523",31,3,1,6,19,141.9,0,0,1,0.02,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,1,1,1,NA
"1900","52307","523",31,11,5,11,28,149.1,9,10,0,0.9,6,"Moderately Food Insecure",1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,2,2
"1901","52308","523",31,4,1,13,26,141.8,0,3,0,0.04,0,"Food Secure",1,0,1,0,0,0,NA,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,NA,1,1,0,0,1
"1902","52401","524",31,4,0,7,19,NA,0,5,0,0.04,8,"Moderately Food Insecure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
"1903","52402","524",31,3,0,22,18,138.05,7,5,0,0.13,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2
"1904","52403","524",31,8,5,16,16,147.55,4,4,1,0.1,0,"Food Secure",1,35,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,3,1
"1905","52404","524",31,3,1,22,16,143.05,8,7,1,0.1,0,"Food Secure",1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,1,1,1,1,1
"1906","52405","524",31,4,2,22,25,141.3,5,6,0,0.1,0,"Food Secure",1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,1,1,1
"1907","52406","524",31,5,2,6,15,NA,5,5,0,0.2,0,"Food Secure",1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,1,1,1
"1908","52407","524",31,4,2,16,25,149.5,5,0,0,NA,0,"Food Secure",1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,2,1
"1909","52408","524",31,8,3,17,24,151.85,5,9,0,0.05,6,"Moderately Food Insecure",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,NA,1,1,1,1,1
"1910","52501","525",31,4,2,12,25,NA,1,1,1,0.1,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,1,1,1
"1911","52502","525",31,4,2,23,26,145.1,10,10,0,0.1,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,NA,1,1,1,2,1
"1912","52503","525",31,4,2,23,34,147.95,9,0,1,0.1,0,"Food Secure",1,0,1,0,1,1,NA,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,0,0,1
"1913","52504","525",31,5,2,9,24,145.6,7,5,1,0.05,0,"Food Secure",1,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,1,1,1
"1914","52505","525",31,4,2,11,27,NA,2,0,0,0.05,3,"Mildly Food Insecure",1,0,0,0,1,0,NA,NA,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,1
"1915","52506","525",31,3,1,12,20,146.6,9,0,1,0.07,0,"Food Secure",1,5,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,NA,1,1,1,1,NA
"1916","52507","525",31,4,2,4,27,151.4,6,5,1,0.25,0,"Food Secure",1,0,0,0,0,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,0,0,1
"1917","52508","525",31,6,3,6,36,NA,3,0,0,0.07,10,"Moderately Food Insecure",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1
"1918","52601","526",31,5,2,25,28,155.1,5,4,1,0.02,5,"Moderately Food Insecure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,1,0,0,1
"1919","52602","526",31,5,3,17,28,157.5,3,0,0,NA,8,"Moderately Food Insecure",1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,1,1
"1920","52603","526",31,6,4,19,35,152.4,1,9,1,0.05,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"1921","52604","526",31,5,4,19,28,156.7,5,8,1,0.05,0,"Food Secure",1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"1922","52605","526",31,6,3,23,18,147.9,9,9,0,0.15,0,"Food Secure",1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,2,1
"1923","52606","526",31,4,2,14,35,151.8,5,9,1,0.04,2,"Mildly Food Insecure",1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,1,1,1
"1924","52607","526",31,9,5,9,42,158.85,0,0,0,0.2,0,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,4,1
"1925","52608","526",31,4,2,4,32,150.2,5,0,0,0.15,0,"Food Secure",1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
"1926","52701","527",31,3,1,20,20,NA,5,0,0,0.02,2,"Mildly Food Insecure",1,0,0,0,0,1,NA,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,1,1,1,2
"1927","52702","527",31,3,1,12,23,152.95,5,0,0,NA,7,"Severely Food Insecure",1,0,0,0,0,1,NA,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,1,1,1
"1928","52703","527",31,4,1,13,21,144.2,2,0,0,0.02,0,"Food Secure",1,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,1,1,1
"1929","52704","527",31,8,3,25,24,145.3,6,6,0,0.3,0,"Food Secure",1,1,0,0,0,1,NA,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,4,1
"1930","52705","527",31,2,0,7,25,140.95,0,0,0,0.01,7,"Moderately Food Insecure",1,0,0,0,0,1,0,1,NA,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1
"1931","52706","527",31,2,1,10,17,148.3,5,0,1,0.1,7,"Moderately Food Insecure",1,0,0,0,0,1,NA,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1
"1932","52707","527",31,4,0,30,18,153,10,8,0,0.1,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,NA,1,1,1,2,1
"1933","52708","527",31,3,1,7,24,147.85,5,5,0,0.03,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,NA,1,1,1,2,1
"1934","52801","528",32,3,0,24,20,154.05,8,5,1,0.02,0,"Food Secure",1,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,1,1,1,1,1
"1935","52802","528",32,5,0,24,32,145.7,7,4,1,0.06,0,"Food Secure",1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
"1936","52803","528",32,2,0,14,18,NA,0,5,1,0.08,0,"Food Secure",1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,1
"1937","52804","528",32,10,4,24,22,152.2,4,0,1,0.2,6,"Moderately Food Insecure",1,0,0,0,1,1,NA,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,1,1,1
"1938","52805","528",32,2,0,9,19,151.6,8,4,1,0.12,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,1,1,2
"1939","52806","528",32,5,0,5,20,150.65,8,8,0,0.8,0,"Food Secure",1,0,1,0,1,1,0,1,0,0,0,NA,NA,NA,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,NA
"1940","52807","528",32,3,1,20,26,151.2,6,0,1,0.02,6,"Moderately Food Insecure",1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,0,1,1,1
"1941","52808","528",32,7,3,15,20,151.55,5,4,1,0.4,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
"1942","52901","529",32,10,4,10,27,150.4,9,8,0,0.4,7,"Moderately Food Insecure",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,4,1
"1943","52902","529",32,5,1,5,19,148.95,9,10,1,0.8,0,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,2
"1944","52903","529",32,3,0,3,20,NA,10,5,0,0.1,0,"Food Secure",1,0,0,0,1,1,NA,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,NA,1,1,1,3,2
"1945","52904","529",32,3,1,5,25,NA,0,0,1,0.08,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,0,0,1
"1946","52905","529",32,3,1,5,25,153.75,9,12,0,0.08,1,"Food Secure",1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,NA,1,0,1,2,2
"1947","52906","529",32,4,2,4,30,152.4,0,0,0,NA,7,"Moderately Food Insecure",1,3,1,0,1,1,0,0,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,1,0,0,NA
"1948","52907","529",32,5,1,5,18,153.8,12,12,0,0.2,0,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,4,1
"1949","52908","529",32,6,0,11,30,NA,5,8,1,0.4,0,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,1
