"","dataid","clusterid","block","svy","storewat","freechl","latseal","latfeces","humfeces","hwsw","hwss","hwsws","lnsp","rlnsp","hwcat"
"3110","42901","429",19,2,1,0,0,1,1,1,0,0,NA,NA,1
"3111","42901","429",19,1,1,0,0,0,1,1,0,0,NA,NA,1
"3112","42901","429",19,0,0,NA,0,1,0,1,0,0,NA,NA,1
"3113","42902","429",19,2,1,0,0,1,1,0,0,0,NA,NA,0
"3114","42902","429",19,0,0,NA,0,0,0,1,0,0,NA,NA,1
"3115","42902","429",19,1,1,0,0,1,1,1,0,0,NA,NA,1
"3116","42903","429",19,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA
"3117","42903","429",19,2,1,0,0,1,1,1,0,0,NA,NA,1
"3118","42903","429",19,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3119","42904","429",19,1,0,0,NA,NA,0,1,0,0,NA,NA,1
"3120","42904","429",19,0,0,NA,0,1,1,1,0,0,NA,NA,1
"3121","42904","429",19,2,1,0,1,0,1,1,0,0,NA,NA,1
"3122","42905","429",19,2,1,0,0,0,1,1,0,0,NA,NA,1
"3123","42905","429",19,1,1,0,0,0,1,1,0,0,NA,NA,1
"3124","42905","429",19,0,0,NA,0,1,0,1,0,0,NA,NA,1
"3125","42906","429",19,2,1,0,0,0,0,0,0,0,NA,NA,0
"3126","42906","429",19,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3127","42906","429",19,1,0,0,0,0,1,1,0,0,NA,NA,1
"3128","42907","429",19,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3129","42907","429",19,2,1,0,0,0,1,1,0,0,NA,NA,1
"3130","42907","429",19,1,1,0,0,0,1,1,0,0,NA,NA,1
"3131","42908","429",19,1,0,0,0,0,1,1,0,0,NA,NA,1
"3132","42908","429",19,2,0,0,NA,0,1,1,0,0,NA,NA,1
"3133","42908","429",19,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3134","43001","430",19,2,1,0,0,1,1,1,1,1,NA,NA,2
"3135","43001","430",19,1,1,0,0,1,1,0,1,0,NA,NA,1
"3136","43001","430",19,0,0,NA,0,1,0,1,0,0,NA,NA,1
"3137","43002","430",19,0,0,NA,0,0,0,1,0,0,NA,NA,1
"3138","43002","430",19,1,0,0,0,1,1,1,1,1,NA,NA,2
"3139","43002","430",19,2,0,0,0,0,1,1,1,1,NA,NA,2
"3140","43003","430",19,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3141","43003","430",19,1,1,0,0,1,1,1,1,1,NA,NA,2
"3142","43003","430",19,2,1,0,NA,1,1,1,1,1,NA,NA,2
"3143","43004","430",19,2,0,0,1,0,1,1,1,1,NA,NA,2
"3144","43004","430",19,1,0,0,1,1,1,1,1,1,NA,NA,2
"3145","43004","430",19,0,1,NA,1,1,1,1,0,0,NA,NA,1
"3146","43005","430",19,2,0,0,1,1,1,1,1,1,NA,NA,2
"3147","43005","430",19,1,0,0,1,1,1,1,1,1,NA,NA,2
"3148","43005","430",19,0,1,NA,1,1,1,1,0,0,NA,NA,1
"3149","43006","430",19,2,1,0,NA,1,1,1,1,1,NA,NA,2
"3150","43006","430",19,1,1,0,0,1,1,0,1,0,NA,NA,1
"3151","43006","430",19,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3152","43007","430",19,0,0,NA,1,0,1,1,0,0,NA,NA,1
"3153","43007","430",19,1,1,0,1,1,1,1,0,0,NA,NA,1
"3154","43007","430",19,2,0,0,1,1,1,1,1,1,NA,NA,2
"3155","43008","430",19,2,1,0,0,1,1,1,1,1,NA,NA,2
"3156","43008","430",19,1,1,0,0,1,1,1,1,1,NA,NA,2
"3157","43008","430",19,0,0,NA,0,1,1,1,0,0,NA,NA,1
"3158","43101","431",19,0,1,NA,0,0,1,1,0,0,NA,NA,1
"3159","43101","431",19,1,1,0,0,1,1,1,0,0,NA,NA,1
"3160","43101","431",19,2,0,0,0,0,1,1,0,0,NA,NA,1
"3161","43102","431",19,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3162","43102","431",19,1,0,0,0,1,1,1,0,0,NA,NA,1
"3163","43102","431",19,2,0,0,0,1,1,1,0,0,NA,NA,1
"3164","43103","431",19,0,1,NA,0,0,1,1,0,0,NA,NA,1
"3165","43104","431",19,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3166","43105","431",19,0,1,NA,0,1,1,NA,NA,NA,NA,NA,NA
"3167","43106","431",19,0,0,NA,0,1,1,NA,NA,NA,NA,NA,NA
"3168","43107","431",19,2,1,0,0,0,1,0,0,0,NA,NA,0
"3169","43107","431",19,1,1,0,0,1,1,1,0,0,NA,NA,1
"3170","43107","431",19,0,1,NA,0,0,1,1,0,0,NA,NA,1
"3171","43108","431",19,0,1,NA,0,0,1,1,0,0,NA,NA,1
"3172","43201","432",20,2,0,0,0,0,1,1,1,1,NA,NA,2
"3173","43201","432",20,1,0,0,1,1,1,1,1,1,NA,NA,2
"3174","43201","432",20,0,0,NA,1,1,1,1,1,1,NA,NA,2
"3175","43202","432",20,1,1,0,0,0,1,1,1,1,NA,NA,2
"3176","43202","432",20,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3177","43202","432",20,2,0,0,0,0,1,1,1,1,NA,NA,2
"3178","43203","432",20,1,0,0,0,0,1,1,1,1,NA,NA,2
"3179","43203","432",20,0,1,NA,NA,NA,1,1,0,0,NA,NA,1
"3180","43203","432",20,2,1,0,0,0,1,1,1,1,NA,NA,2
"3181","43204","432",20,0,1,NA,0,0,1,1,0,0,NA,NA,1
"3182","43205","432",20,1,1,0,0,0,1,1,1,1,NA,NA,2
"3183","43205","432",20,2,1,0,0,1,1,1,1,1,NA,NA,2
"3184","43205","432",20,0,1,NA,0,0,1,1,0,0,NA,NA,1
"3185","43206","432",20,1,1,0,0,1,1,1,1,1,NA,NA,2
"3186","43206","432",20,2,1,0,0,1,0,1,1,1,NA,NA,2
"3187","43206","432",20,0,1,NA,0,1,1,1,1,1,NA,NA,2
"3188","43207","432",20,2,1,0,0,1,1,1,1,1,NA,NA,2
"3189","43207","432",20,0,1,NA,0,1,1,0,0,0,NA,NA,0
"3190","43207","432",20,1,1,0,0,1,1,1,1,1,NA,NA,2
"3191","43208","432",20,1,1,0,0,1,1,1,1,1,NA,NA,2
"3192","43208","432",20,2,1,0,0,0,1,1,1,1,NA,NA,2
"3193","43208","432",20,0,1,NA,0,0,1,0,0,0,NA,NA,0
"3194","43301","433",20,0,1,NA,0,0,1,1,0,0,NA,NA,1
"3195","43301","433",20,1,1,1,0,1,1,1,1,1,NA,NA,2
"3196","43301","433",20,2,1,1,1,1,1,0,1,0,NA,NA,1
"3197","43302","433",20,0,1,NA,1,1,1,1,1,1,NA,NA,2
"3198","43302","433",20,1,1,1,1,1,1,1,1,1,NA,NA,2
"3199","43302","433",20,2,1,0,0,1,1,1,1,1,NA,NA,2
"3200","43303","433",20,2,1,1,0,1,1,1,0,0,NA,NA,1
"3201","43303","433",20,1,1,1,1,1,1,1,0,0,NA,NA,1
"3202","43303","433",20,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3203","43304","433",20,2,1,1,1,1,1,1,0,0,NA,NA,1
"3204","43304","433",20,0,0,NA,1,1,1,1,0,0,NA,NA,1
"3205","43304","433",20,1,1,0,1,0,0,1,1,1,NA,NA,2
"3206","43305","433",20,1,1,1,NA,0,1,1,0,0,NA,NA,1
"3207","43305","433",20,0,1,NA,0,0,0,0,0,0,NA,NA,0
"3208","43305","433",20,2,1,1,0,0,1,1,0,0,NA,NA,1
"3209","43306","433",20,0,1,NA,0,0,1,1,0,0,NA,NA,1
"3210","43306","433",20,1,1,0,0,0,1,1,0,0,NA,NA,1
"3211","43306","433",20,2,1,1,0,0,1,1,0,0,NA,NA,1
"3212","43307","433",20,2,1,1,0,0,1,1,0,0,NA,NA,1
"3213","43307","433",20,0,0,NA,1,1,1,1,0,0,NA,NA,1
"3214","43307","433",20,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA
"3215","43308","433",20,1,1,1,1,0,1,1,0,0,NA,NA,1
"3216","43308","433",20,0,1,NA,0,0,1,NA,NA,NA,NA,NA,NA
"3217","43308","433",20,2,1,1,0,0,1,1,0,0,NA,NA,1
"3218","43401","434",20,2,1,0,1,1,1,1,0,0,NA,NA,1
"3219","43401","434",20,1,1,0,1,1,1,1,1,1,NA,NA,2
"3220","43401","434",20,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3221","43402","434",20,2,1,0,1,1,1,1,1,1,NA,NA,2
"3222","43402","434",20,0,1,NA,1,1,1,NA,NA,NA,NA,NA,NA
"3223","43402","434",20,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
"3224","43403","434",20,0,1,NA,0,0,1,1,0,0,NA,NA,1
"3225","43404","434",20,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
"3226","43404","434",20,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3227","43405","434",20,0,1,NA,1,0,1,NA,NA,NA,NA,NA,NA
"3228","43406","434",20,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3229","43406","434",20,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
"3230","43406","434",20,2,1,0,1,1,1,0,0,0,NA,NA,0
"3231","43407","434",20,0,1,NA,0,0,1,NA,NA,NA,NA,NA,NA
"3232","43407","434",20,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
"3233","43407","434",20,2,1,0,1,1,1,1,0,0,NA,NA,1
"3234","43408","434",20,1,1,0,1,1,1,1,0,0,NA,NA,1
"3235","43408","434",20,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3236","43408","434",20,2,0,0,1,1,1,1,0,0,NA,NA,1
"3237","43501","435",20,1,0,0,0,0,1,1,0,0,1.017241,1,1
"3238","43501","435",20,2,0,0,1,1,1,1,1,1,0.9833333,1,2
"3239","43501","435",20,0,0,NA,1,1,1,1,0,0,NA,NA,1
"3240","43502","435",20,1,1,0,0,0,1,1,0,0,1.18,1,1
"3241","43502","435",20,2,0,0,0,1,1,1,0,0,0.9833333,1,1
"3242","43502","435",20,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3243","43503","435",20,2,0,0,0,0,1,1,0,0,1.034483,1,1
"3244","43503","435",20,1,1,0,0,1,1,1,0,0,1.23913,1,1
"3245","43503","435",20,0,1,NA,0,0,1,1,0,0,NA,NA,1
"3246","43504","435",20,2,0,0,0,0,1,1,1,1,0.9833333,1,2
"3247","43504","435",20,0,0,NA,NA,NA,1,1,0,0,NA,NA,1
"3248","43504","435",20,1,0,0,1,0,1,1,0,0,1.017241,1,1
"3249","43505","435",20,2,0,0,0,0,1,1,1,1,0.9333333,0.8571429,2
"3250","43505","435",20,1,0,0,0,1,1,1,0,0,0.2678571,NA,1
"3251","43505","435",20,0,0,NA,NA,NA,1,1,0,0,NA,NA,1
"3252","43506","435",20,1,1,0,1,1,1,1,1,1,0.8913044,0.0714286,2
"3253","43506","435",20,2,1,0,1,0,1,1,1,1,1,1,2
"3254","43506","435",20,0,0,NA,1,0,1,1,0,0,NA,NA,1
"3255","43507","435",20,0,1,NA,1,1,1,1,1,1,NA,NA,2
"3256","43507","435",20,2,0,0,1,1,1,1,1,1,0.25,0.2142857,2
"3257","43507","435",20,1,0,0,0,0,1,NA,NA,NA,0,0.4285714,NA
"3258","43508","435",20,2,0,0,0,0,1,1,0,0,0.9,1,1
"3259","43508","435",20,0,0,NA,0,1,1,1,0,0,NA,NA,1
"3260","43508","435",20,1,0,0,0,0,1,1,0,0,0.8392857,0.5714286,1
"3261","43601","436",20,1,1,0,0,1,1,1,0,0,NA,NA,1
"3262","43601","436",20,2,0,0,0,1,1,1,0,0,NA,NA,1
"3263","43601","436",20,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3264","43602","436",20,0,1,NA,0,1,1,NA,NA,NA,NA,NA,NA
"3265","43602","436",20,2,1,0,0,0,1,0,0,0,NA,NA,0
"3266","43602","436",20,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA
"3267","43603","436",20,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3268","43603","436",20,2,1,0,1,1,0,1,0,0,NA,NA,1
"3269","43603","436",20,1,1,0,1,1,1,1,0,0,NA,NA,1
"3270","43604","436",20,0,1,NA,NA,0,1,1,0,0,NA,NA,1
"3271","43604","436",20,1,0,0,0,0,1,1,0,0,NA,NA,1
"3272","43604","436",20,2,0,0,0,0,1,1,0,0,NA,NA,1
"3273","43605","436",20,0,0,NA,1,1,1,1,0,0,NA,NA,1
"3274","43605","436",20,2,0,0,1,1,1,1,1,1,NA,NA,2
"3275","43605","436",20,1,0,0,1,1,1,1,1,1,NA,NA,2
"3276","43606","436",20,2,1,0,0,1,1,1,0,0,NA,NA,1
"3277","43606","436",20,1,1,0,0,1,1,1,0,0,NA,NA,1
"3278","43606","436",20,0,1,NA,0,1,1,1,1,1,NA,NA,2
"3279","43607","436",20,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA
"3280","43607","436",20,2,1,0,0,1,1,1,0,0,NA,NA,1
"3281","43607","436",20,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3282","43701","437",20,2,0,0,0,1,1,1,1,1,NA,NA,2
"3283","43701","437",20,0,0,NA,NA,1,1,1,0,0,NA,NA,1
"3284","43701","437",20,1,0,0,0,1,1,1,0,0,NA,NA,1
"3285","43702","437",20,0,1,NA,1,1,1,1,0,0,NA,NA,1
"3286","43702","437",20,1,1,0,0,1,1,1,0,0,NA,NA,1
"3287","43702","437",20,2,0,0,0,0,1,1,0,0,NA,NA,1
"3288","43703","437",20,1,1,0,0,1,1,1,0,0,NA,NA,1
"3289","43703","437",20,0,1,NA,0,0,1,0,0,0,NA,NA,0
"3290","43704","437",20,0,1,NA,0,0,1,1,0,0,NA,NA,1
"3291","43704","437",20,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA
"3292","43704","437",20,2,1,0,0,0,0,1,0,0,NA,NA,1
"3293","43705","437",20,2,1,0,0,1,1,1,0,0,NA,NA,1
"3294","43705","437",20,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3295","43705","437",20,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA
"3296","43706","437",20,0,0,NA,1,1,1,1,0,0,NA,NA,1
"3297","43706","437",20,2,1,0,1,0,1,0,0,0,NA,NA,0
"3298","43706","437",20,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA
"3299","43707","437",20,2,1,0,NA,NA,1,0,0,0,NA,NA,0
"3300","43707","437",20,0,0,NA,NA,0,1,1,0,0,NA,NA,1
"3301","43707","437",20,1,1,0,NA,0,1,NA,NA,NA,NA,NA,NA
"3302","43801","438",20,1,1,1,1,1,1,1,1,1,1.055556,1,2
"3303","43801","438",20,0,0,NA,0,0,1,1,1,1,NA,NA,2
"3304","43801","438",20,2,1,1,1,1,1,1,1,1,1.017857,1,2
"3305","43802","438",20,2,1,1,1,1,1,1,1,1,0.9482759,1,2
"3306","43802","438",20,1,1,1,1,1,1,1,1,1,0.9166666,0.5714286,2
"3307","43802","438",20,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3308","43803","438",20,1,1,1,1,1,1,1,1,1,1.017857,1,2
"3309","43803","438",20,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3310","43803","438",20,2,1,1,1,1,1,1,0,0,0.9827586,1,1
"3311","43804","438",20,0,1,NA,0,0,1,NA,NA,NA,NA,NA,NA
"3312","43804","438",20,2,1,1,1,1,1,1,1,1,1,1,2
"3313","43804","438",20,1,1,1,1,1,1,1,1,1,0.9827586,1,2
"3314","43805","438",20,2,1,1,1,1,1,1,1,1,0.9827586,1,2
"3315","43805","438",20,1,1,0,1,1,1,1,1,1,1.055556,1,2
"3316","43805","438",20,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3317","43806","438",20,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3318","43806","438",20,1,1,1,1,1,1,1,1,1,1.074074,1,2
"3319","43806","438",20,2,1,1,1,1,1,1,1,1,0.9821429,1,2
"3320","43807","438",20,2,1,1,1,1,1,1,1,1,NA,NA,2
"3321","43807","438",20,1,1,NA,1,1,1,0,0,0,0.2586207,NA,0
"3322","43807","438",20,0,1,NA,0,0,1,1,1,1,NA,NA,2
"3323","43901","439",20,2,1,1,1,1,1,1,1,1,NA,NA,2
"3324","43901","439",20,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3325","43901","439",20,1,1,1,1,1,1,1,1,1,NA,NA,2
"3326","43902","439",20,2,1,1,1,1,1,1,1,1,NA,NA,2
"3327","43902","439",20,0,1,NA,0,0,1,1,0,0,NA,NA,1
"3328","43902","439",20,1,1,1,1,1,1,1,1,1,NA,NA,2
"3329","43903","439",20,0,1,NA,0,1,1,1,1,1,NA,NA,2
"3330","43903","439",20,2,1,0,1,1,1,1,1,1,NA,NA,2
"3331","43903","439",20,1,1,1,1,1,1,1,1,1,NA,NA,2
"3332","43904","439",20,0,0,NA,0,1,1,1,0,0,NA,NA,1
"3333","43904","439",20,1,1,1,1,1,1,1,1,1,NA,NA,2
"3334","43904","439",20,2,1,1,1,1,1,1,1,1,NA,NA,2
"3335","43905","439",20,2,1,1,1,1,1,1,1,1,NA,NA,2
"3336","43905","439",20,1,1,1,1,1,1,1,1,1,NA,NA,2
"3337","43905","439",20,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"3338","43906","439",20,0,0,NA,0,0,1,1,1,1,NA,NA,2
"3339","43906","439",20,2,1,1,1,1,1,1,1,1,NA,NA,2
"3340","43906","439",20,1,1,1,1,1,1,1,1,1,NA,NA,2
"3341","43907","439",20,1,1,1,1,1,1,1,1,1,NA,NA,2
"3342","43907","439",20,2,1,1,1,1,1,1,1,1,NA,NA,2
"3343","43907","439",20,0,0,NA,1,0,1,1,0,0,NA,NA,1
"3344","44001","440",21,1,1,1,1,1,1,1,1,1,1,1,2
"3345","44001","440",21,0,1,NA,0,1,1,NA,NA,NA,NA,NA,NA
"3346","44001","440",21,2,1,1,1,1,1,1,1,1,0.9444445,0.8571429,2
"3347","44002","440",21,0,0,NA,0,1,1,1,0,0,NA,NA,1
"3348","44002","440",21,2,1,1,1,1,1,1,1,1,0.9444445,1,2
"3349","44002","440",21,1,1,1,1,1,1,1,1,1,1.018519,1,2
"3350","44003","440",21,0,0,NA,0,1,1,1,0,0,NA,NA,1
"3351","44003","440",21,1,1,0,0,1,1,0,1,0,0.8392857,1,1
"3352","44004","440",21,0,0,NA,0,1,1,1,0,0,NA,NA,1
"3353","44005","440",21,1,1,1,1,1,1,1,1,1,0.9259259,1,2
"3354","44005","440",21,0,0,NA,0,1,1,1,0,0,NA,NA,1
"3355","44005","440",21,2,1,1,1,1,1,1,1,1,0.94,1,2
"3356","44006","440",21,2,1,0,1,1,1,1,1,1,1.019231,1,2
"3357","44006","440",21,1,1,NA,1,1,1,1,0,0,NA,1,1
"3358","44006","440",21,0,0,NA,0,0,1,1,1,1,NA,NA,2
"3359","44007","440",21,0,0,NA,0,NA,1,1,1,1,NA,NA,2
"3360","44007","440",21,1,1,1,1,1,1,1,1,1,1.018519,1,2
"3361","44007","440",21,2,1,0,1,1,1,1,1,1,0.9814815,1,2
"3362","44008","440",21,1,1,NA,1,1,1,0,0,0,1,1,0
"3363","44008","440",21,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3364","44008","440",21,2,1,1,1,1,1,1,1,1,1,1,2
"3365","44101","441",21,1,1,1,1,1,1,1,1,1,NA,NA,2
"3366","44101","441",21,0,0,NA,NA,NA,0,1,0,0,NA,NA,1
"3367","44101","441",21,2,1,1,1,0,1,1,0,0,NA,NA,1
"3368","44102","441",21,2,1,1,1,0,1,1,1,1,NA,NA,2
"3369","44102","441",21,0,0,NA,0,1,1,1,0,0,NA,NA,1
"3370","44102","441",21,1,1,1,1,1,1,1,1,1,NA,NA,2
"3371","44103","441",21,1,0,NA,1,1,1,1,1,1,NA,NA,2
"3372","44103","441",21,0,0,NA,NA,NA,0,1,1,1,NA,NA,2
"3373","44104","441",21,0,0,NA,NA,NA,1,1,0,0,NA,NA,1
"3374","44104","441",21,2,1,1,1,1,0,1,1,1,NA,NA,2
"3375","44104","441",21,1,1,1,1,1,1,1,1,1,NA,NA,2
"3376","44105","441",21,0,0,NA,NA,1,1,1,0,0,NA,NA,1
"3377","44106","441",21,0,1,NA,NA,1,1,1,0,0,NA,NA,1
"3378","44107","441",21,0,0,NA,1,0,1,1,0,0,NA,NA,1
"3379","44107","441",21,2,1,1,1,1,1,1,1,1,NA,NA,2
"3380","44107","441",21,1,1,1,1,1,1,1,1,1,NA,NA,2
"3381","44108","441",21,2,1,1,1,0,1,1,1,1,NA,NA,2
"3382","44108","441",21,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3383","44108","441",21,1,1,0,1,1,1,1,1,1,NA,NA,2
"3384","44201","442",21,2,1,1,1,1,1,1,0,0,NA,NA,1
"3385","44201","442",21,1,1,1,1,1,1,1,0,0,NA,NA,1
"3386","44201","442",21,0,0,NA,NA,1,1,1,0,0,NA,NA,1
"3387","44202","442",21,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3388","44202","442",21,2,1,1,0,1,1,1,0,0,NA,NA,1
"3389","44202","442",21,1,1,0,0,1,1,1,0,0,NA,NA,1
"3390","44203","442",21,1,1,1,0,0,1,1,1,1,NA,NA,2
"3391","44203","442",21,0,0,NA,0,1,1,1,0,0,NA,NA,1
"3392","44203","442",21,2,1,1,0,1,1,1,0,0,NA,NA,1
"3393","44204","442",21,2,1,1,0,0,1,0,0,0,NA,NA,0
"3394","44204","442",21,1,1,1,1,1,1,1,0,0,NA,NA,1
"3395","44204","442",21,0,0,NA,1,1,1,1,1,1,NA,NA,2
"3396","44205","442",21,1,1,1,0,0,1,1,0,0,NA,NA,1
"3397","44205","442",21,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3398","44205","442",21,2,1,0,NA,NA,1,1,1,1,NA,NA,2
"3399","44206","442",21,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3400","44206","442",21,2,1,1,1,1,1,1,1,1,NA,NA,2
"3401","44206","442",21,1,1,0,0,1,1,1,0,0,NA,NA,1
"3402","44207","442",21,2,1,1,0,0,1,1,0,0,NA,NA,1
"3403","44207","442",21,1,1,0,0,1,1,1,0,0,NA,NA,1
"3404","44207","442",21,0,0,NA,0,1,1,1,0,0,NA,NA,1
"3405","44208","442",21,2,1,1,0,0,1,1,1,1,NA,NA,2
"3406","44208","442",21,0,0,NA,1,1,1,1,0,0,NA,NA,1
"3407","44208","442",21,1,1,1,1,1,1,1,0,0,NA,NA,1
"3408","44301","443",21,1,0,0,1,0,1,1,0,0,NA,NA,1
"3409","44301","443",21,0,0,NA,0,1,1,1,0,0,NA,NA,1
"3410","44301","443",21,2,0,0,0,0,1,1,0,0,NA,NA,1
"3411","44302","443",21,1,0,0,0,0,1,1,0,0,NA,NA,1
"3412","44302","443",21,0,0,NA,0,1,1,1,0,0,NA,NA,1
"3413","44302","443",21,2,0,0,NA,0,1,1,0,0,NA,NA,1
"3414","44303","443",21,1,0,0,1,1,1,1,0,0,NA,NA,1
"3415","44303","443",21,0,0,NA,1,0,1,1,0,0,NA,NA,1
"3416","44303","443",21,2,0,0,1,1,1,0,0,0,NA,NA,0
"3417","44304","443",21,1,0,0,NA,NA,1,1,0,0,NA,NA,1
"3418","44304","443",21,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3419","44304","443",21,2,0,0,0,1,1,1,0,0,NA,NA,1
"3420","44305","443",21,2,0,0,0,0,1,1,0,0,NA,NA,1
"3421","44305","443",21,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3422","44305","443",21,1,0,0,0,1,1,1,0,0,NA,NA,1
"3423","44306","443",21,0,1,NA,1,0,1,1,1,1,NA,NA,2
"3424","44307","443",21,0,0,NA,1,0,1,1,0,0,NA,NA,1
"3425","44308","443",21,2,1,0,0,1,1,1,0,0,NA,NA,1
"3426","44308","443",21,1,0,0,0,1,1,1,0,0,NA,NA,1
"3427","44308","443",21,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3428","44401","444",21,0,0,NA,NA,NA,1,1,0,0,NA,NA,1
"3429","44401","444",21,2,0,0,0,0,1,1,0,0,0.9814815,1,1
"3430","44401","444",21,1,0,0,NA,1,1,1,0,0,1.019231,1,1
"3431","44402","444",21,1,0,0,0,1,1,1,1,1,NA,1,2
"3432","44402","444",21,0,1,NA,0,0,1,1,0,0,NA,NA,1
"3433","44402","444",21,2,0,0,0,1,1,1,0,0,0.9814815,1,1
"3434","44403","444",21,0,0,NA,0,0,1,1,1,1,NA,NA,2
"3435","44404","444",21,0,0,NA,0,1,1,1,0,0,NA,NA,1
"3436","44404","444",21,1,0,0,0,1,1,1,0,0,0.9423077,0.7142857,1
"3437","44405","444",21,1,0,0,0,1,1,1,0,0,0.9423077,1,1
"3438","44405","444",21,0,0,NA,NA,0,1,1,0,0,NA,NA,1
"3439","44405","444",21,2,0,0,0,0,1,1,0,0,0.8518519,1,1
"3440","44406","444",21,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3441","44406","444",21,2,1,0,NA,0,1,0,0,0,0.962963,1,0
"3442","44406","444",21,1,0,0,NA,NA,1,NA,NA,NA,1,1,NA
"3443","44407","444",21,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3444","44407","444",21,1,0,0,0,1,1,1,1,1,NA,1,2
"3445","44407","444",21,2,0,0,0,0,1,1,0,0,1,1,1
"3446","44408","444",21,0,1,NA,0,0,1,1,0,0,NA,NA,1
"3447","44408","444",21,2,0,0,1,0,1,1,0,0,NA,NA,1
"3448","44408","444",21,1,0,0,0,0,1,1,1,1,1.057692,1,2
"3449","44501","445",21,1,0,0,0,1,1,1,0,0,NA,NA,1
"3450","44501","445",21,0,0,NA,0,1,1,1,0,0,NA,NA,1
"3451","44501","445",21,2,0,0,0,1,1,1,0,0,NA,NA,1
"3452","44502","445",21,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3453","44502","445",21,2,0,0,0,0,1,0,0,0,NA,NA,0
"3454","44502","445",21,1,0,0,0,0,1,1,0,0,NA,NA,1
"3455","44503","445",21,2,1,0,0,1,1,1,1,1,NA,NA,2
"3456","44503","445",21,0,0,NA,1,0,1,1,0,0,NA,NA,1
"3457","44503","445",21,1,1,0,1,1,1,1,0,0,NA,NA,1
"3458","44504","445",21,1,0,0,1,1,1,1,1,1,NA,NA,2
"3459","44504","445",21,2,0,0,0,1,1,1,1,1,NA,NA,2
"3460","44504","445",21,0,1,NA,0,1,1,1,0,0,NA,NA,1
"3461","44505","445",21,0,0,NA,1,1,1,1,0,0,NA,NA,1
"3462","44505","445",21,2,0,0,1,0,1,1,0,0,NA,NA,1
"3463","44505","445",21,1,0,0,0,0,1,1,0,0,NA,NA,1
"3464","44506","445",21,2,0,0,0,1,1,1,0,0,NA,NA,1
"3465","44506","445",21,1,0,0,0,1,1,1,0,0,NA,NA,1
"3466","44506","445",21,0,0,NA,0,0,1,1,0,0,NA,NA,1
"3467","44507","445",21,0,0,NA,0,1,1,1,1,1,NA,NA,2
"3468","44507","445",21,1,0,0,0,0,1,1,0,0,NA,NA,1
"3469","44507","445",21,2,1,0,0,0,1,1,0,0,NA,NA,1
"3470","44508","445",21,1,1,0,0,0,1,1,0,0,NA,NA,1
"3471","44508","445",21,0,1,NA,0,0,1,1,0,0,NA,NA,1
"3472","44508","445",21,2,0,0,NA,0,1,1,1,1,NA,NA,2
"3473","44601","446",21,0,1,NA,0,0,1,1,0,0,NA,NA,1
"3474","44601","446",21,2,1,0,0,0,1,1,1,1,NA,NA,2
"3475","44602","446",21,0,0,NA,NA,0,1,1,1,1,NA,NA,2
